Gene stable ID,Gene name,Mouse gene stable ID,Mouse gene name
ENSG00000267741,UBE2L4,,
ENSG00000266950,,,
ENSG00000115593,SMYD1,ENSMUSG00000055027,Smyd1
ENSG00000127452,FBXL12,ENSMUSG00000066892,Fbxl12
ENSG00000244588,RAD21L1,ENSMUSG00000074704,Rad21l
ENSG00000266461,MIR2392,,
ENSG00000275161,,,
ENSG00000274884,,,
ENSG00000276919,,ENSMUSG00002075639,Gm55207
ENSG00000276919,,ENSMUSG00002074892,Gm55096
ENSG00000211574,MIR770,ENSMUSG00000076451,Mir770
ENSG00000283941,MIR600,,
ENSG00000207989,MIR493,,
ENSG00000207000,RNU6-820P,ENSMUSG00000064928,Gm22045
ENSG00000199151,MIR337,ENSMUSG00000065526,Mir337
ENSG00000283159,MIR665,ENSMUSG00000076313,Mir665
ENSG00000270236,,,
ENSG00000285871,,,
ENSG00000208001,MIR431,ENSMUSG00000070080,Mir431
ENSG00000207569,MIR433,ENSMUSG00000070072,Mir433
ENSG00000207608,MIR127,ENSMUSG00000070076,Mir127
ENSG00000206855,RNU6-571P,,
ENSG00000116157,GPX7,ENSMUSG00000028597,Gpx7
ENSG00000272458,MIR432,,
ENSG00000214875,MED28P1,,
ENSG00000207942,MIR136,,
ENSG00000276225,,,
ENSG00000229001,ACTBP14,,
ENSG00000275662,SNORD112,,
ENSG00000274008,Metazoa_SRP,,
ENSG00000275134,,,
ENSG00000243888,,,
ENSG00000233163,RPS12P17,,
ENSG00000199005,MIR370,ENSMUSG00000065433,Mir370
ENSG00000202191,SNORD113-1,,
ENSG00000212384,SNORD113-2,,
ENSG00000265190,ANXA8,ENSMUSG00000021950,Anxa8
ENSG00000233551,LSM1P1,,
ENSG00000201700,SNORD113-3,ENSMUSG00000064452,Gm24564
ENSG00000201672,SNORD113-4,ENSMUSG00002075266,Gm55109
ENSG00000272474,SNORD113-5,,
ENSG00000200215,SNORD113-6,ENSMUSG00002076155,AF357425
ENSG00000200215,SNORD113-6,ENSMUSG00002075243,Gm55993
ENSG00000285130,,,
ENSG00000200632,SNORD113-7,,
ENSG00000200367,SNORD113-8,,
ENSG00000201950,SNORD113-9,ENSMUSG00002076195,Gm55110
ENSG00000199575,SNORD114-1,,
ENSG00000200823,SNORD114-2,,
ENSG00000201839,SNORD114-3,,
ENSG00000200832,SNORD114-4,,
ENSG00000199798,SNORD114-5,,
ENSG00000200150,,,
ENSG00000201263,SNORD114-6,,
ENSG00000199390,SNORD114-7,,
ENSG00000201240,SNORD114-9,,
ENSG00000143036,SLC44A3,ENSMUSG00000039865,Slc44a3
ENSG00000200279,SNORD114-10,ENSMUSG00000065757,Gm23347
ENSG00000200279,SNORD114-10,ENSMUSG00000064726,Gm25854
ENSG00000295764,,,
ENSG00000224243,SOX1-OT,,
ENSG00000200608,SNORD114-11,,
ENSG00000202270,SNORD114-12,,
ENSG00000240824,MTND3P7,,
ENSG00000165060,FXN,ENSMUSG00000059363,Fxn
ENSG00000201247,SNORD114-13,,
ENSG00000199593,SNORD114-14,ENSMUSG00000084487,Gm23787
ENSG00000201557,SNORD114-15,,
ENSG00000248772,,,
ENSG00000199914,SNORD114-16,,
ENSG00000201569,SNORD114-17,,
ENSG00000202142,SNORD114-18,,
ENSG00000199942,SNORD114-19,,
ENSG00000263301,,,
ENSG00000201500,,,
ENSG00000272884,,,
ENSG00000201036,,,
ENSG00000201710,,,
ENSG00000202048,SNORD114-20,,
ENSG00000200237,SNORA70,,
ENSG00000272344,SNORD114-21,,
ENSG00000268746,,,
ENSG00000202293,SNORD114-22,ENSMUSG00000065757,Gm23347
ENSG00000202293,SNORD114-22,ENSMUSG00000064726,Gm25854
ENSG00000173889,PHC3,ENSMUSG00000037652,Phc3
ENSG00000269806,BICRA-AS1,,
ENSG00000200406,SNORD114-23,,
ENSG00000170175,CHRNB1,ENSMUSG00000041189,Chrnb1
ENSG00000201899,SNORD114-24,ENSMUSG00000084604,Gm22205
ENSG00000200612,SNORD114-25,,
ENSG00000278999,,,
ENSG00000200413,SNORD114-26,,
ENSG00000295795,,,
ENSG00000295796,,,
ENSG00000024422,EHD2,ENSMUSG00000074364,Ehd2
ENSG00000200636,SNORD114-27,,
ENSG00000200480,SNORD114-28,,
ENSG00000201689,SNORD114-29,,
ENSG00000201318,SNORD114-30,ENSMUSG00000088820,Gm25224
ENSG00000200089,SNORD114-31,,
ENSG00000222095,,,
ENSG00000270571,,,
ENSG00000222185,,,
ENSG00000295797,,,
ENSG00000199088,MIR379,,
ENSG00000199109,MIR411,,
ENSG00000207749,MIR299,ENSMUSG00000106653,Mir299a
ENSG00000198982,MIR380,,
ENSG00000221745,MIR1197,,
ENSG00000250741,NT5C1B-RDH14,,
ENSG00000199069,MIR323A,ENSMUSG00000065617,Mir323
ENSG00000211582,MIR758,,
ENSG00000207761,MIR329-1,,
ENSG00000207762,MIR329-2,,
ENSG00000250015,,,
ENSG00000194717,MIR494,ENSMUSG00000070141,Mir494
ENSG00000221036,MIR1193,,
ENSG00000212040,MIR543,,
ENSG00000295798,,,
ENSG00000207743,MIR495,,
ENSG00000181867,FTMT,ENSMUSG00000024510,Ftmt
ENSG00000283279,MIR376C,,
ENSG00000283561,MIR376A2,,
ENSG00000229520,LINC00404,,
ENSG00000207934,MIR654,,
ENSG00000283556,MIR376B,,
ENSG00000283588,MIR376A1,,
ENSG00000215957,MIR300,,
ENSG00000295823,,,
ENSG00000221525,MIR1185-1,,
ENSG00000221614,MIR1185-2,,
ENSG00000199020,MIR381,ENSMUSG00000098838,Mir381
ENSG00000295838,,,
ENSG00000207754,MIR487B,,
ENSG00000202560,MIR539,,
ENSG00000295839,,,
ENSG00000216099,MIR889,,
ENSG00000207587,MIR544A,ENSMUSG00002075105,Gm54710
ENSG00000207587,MIR544A,ENSMUSG00002076027,Gm55308
ENSG00000207587,MIR544A,ENSMUSG00002075072,Gm55471
ENSG00000207587,MIR544A,ENSMUSG00002075445,Gm55322
ENSG00000207587,MIR544A,ENSMUSG00002076278,Gm55091
ENSG00000207587,MIR544A,ENSMUSG00002074934,Gm56251
ENSG00000207587,MIR544A,ENSMUSG00002076215,Gm55683
ENSG00000207587,MIR544A,ENSMUSG00002076477,Gm56348
ENSG00000207587,MIR544A,ENSMUSG00002076866,Gm55387
ENSG00000207587,MIR544A,ENSMUSG00002076103,Gm54370
ENSG00000207587,MIR544A,ENSMUSG00002076851,Gm55106
ENSG00000207587,MIR544A,ENSMUSG00002076014,Gm56469
ENSG00000207587,MIR544A,ENSMUSG00002075296,Gm54491
ENSG00000207587,MIR544A,ENSMUSG00002075566,Gm56015
ENSG00000207587,MIR544A,ENSMUSG00002075515,Gm55839
ENSG00000207646,MIR655,,
ENSG00000207742,MIR487A,,
ENSG00000274270,,,
ENSG00000283170,MIR382,ENSMUSG00000065428,Mir382
ENSG00000207993,MIR134,ENSMUSG00000065426,Mir134
ENSG00000276352,MIR668,ENSMUSG00000099236,Mir668
ENSG00000208027,MIR485,,
ENSG00000170091,NSG2,ENSMUSG00000020297,Nsg2
ENSG00000208004,MIR323B,,
ENSG00000207978,MIR154,ENSMUSG00000065448,Mir154
ENSG00000207961,MIR496,ENSMUSG00000070136,Mir496a
ENSG00000295871,,,
ENSG00000199015,MIR377,ENSMUSG00000065438,Mir377
ENSG00000216179,MIR541,ENSMUSG00000076052,Mir541
ENSG00000286343,,,
ENSG00000199107,MIR409,ENSMUSG00002075156,Gm54371
ENSG00000199107,MIR409,ENSMUSG00000105849,Mir409
ENSG00000199012,MIR412,ENSMUSG00000065570,Mir412
ENSG00000199025,MIR369,,
ENSG00000199092,MIR410,ENSMUSG00000065497,Mir410
ENSG00000207959,MIR656,,
ENSG00000277754,U3,,
ENSG00000286820,,,
ENSG00000288252,,,
ENSG00000280531,RASA3-IT1,,
ENSG00000295938,,,
ENSG00000288245,,,
ENSG00000295995,,,
ENSG00000258681,,,
ENSG00000296049,,,
ENSG00000119139,TJP2,ENSMUSG00000024812,Tjp2
ENSG00000296066,,,
ENSG00000229249,LINC00446,,
ENSG00000287515,,,
ENSG00000239151,RNU7-195P,,
ENSG00000278301,GRAMD4P3,,
ENSG00000259699,HMGB1P8,,
ENSG00000187537,POTEG,,
ENSG00000259948,,,
ENSG00000240579,,,
ENSG00000140522,RLBP1,ENSMUSG00000039194,Rlbp1
ENSG00000170632,ARMC10,ENSMUSG00000038525,Armc10
ENSG00000296142,,,
ENSG00000288600,,,
ENSG00000105373,NOP53,ENSMUSG00000041560,Nop53
ENSG00000296157,,,
ENSG00000296210,,,
ENSG00000296215,,,
ENSG00000296216,,,
ENSG00000296218,,,
ENSG00000296234,,,
ENSG00000289644,,,
ENSG00000296278,,,
ENSG00000296304,,,
ENSG00000296305,,,
ENSG00000231983,LINC00415,,
ENSG00000296422,,,
ENSG00000296459,,,
ENSG00000124203,ZNF831,ENSMUSG00000050600,Zfp831
ENSG00000233405,LINC01046,,
ENSG00000287268,,,
ENSG00000296474,,,
ENSG00000004809,SLC22A16,ENSMUSG00000019834,Slc22a16
ENSG00000296475,,,
ENSG00000296479,,,
ENSG00000296519,,,
ENSG00000235660,LINC00345,,
ENSG00000296541,,,
ENSG00000291255,,,
ENSG00000078699,CBFA2T2,ENSMUSG00000038533,Cbfa2t2
ENSG00000273784,,,
ENSG00000196233,LCOR,ENSMUSG00000025019,Lcor
ENSG00000144227,NXPH2,ENSMUSG00000069132,Nxph2
ENSG00000241162,RN7SL617P,,
ENSG00000282846,,,
ENSG00000203797,DDO,ENSMUSG00000063428,Ddo
ENSG00000282895,RINL,,
ENSG00000271115,EIF2S2P7,,
ENSG00000240857,RDH14,ENSMUSG00000020621,Rdh14
ENSG00000275101,MIR6766,,
ENSG00000212516,RNU6-1268P,,
ENSG00000279708,,,
ENSG00000274649,,,
ENSG00000287717,,,
ENSG00000257432,,,
ENSG00000284329,MIR9-3,ENSMUSG00000093238,Mir9-3
ENSG00000124535,WRNIP1,ENSMUSG00000021400,Wrnip1
ENSG00000273558,,,
ENSG00000233594,BTF3P5,,
ENSG00000258324,,,
ENSG00000205086,LINC02898,,
ENSG00000257751,,,
ENSG00000257846,SSBP3P5,,
ENSG00000257884,,,
ENSG00000198954,KIFBP,ENSMUSG00000036955,Kifbp
ENSG00000228898,MTCO1P43,,
ENSG00000258080,ARHGAP42P4,,
ENSG00000176294,OR4N2,,
ENSG00000232474,NCKAP5-IT1,,
ENSG00000235325,SRSF3P5,,
ENSG00000140199,SLC12A6,ENSMUSG00000027130,Slc12a6
ENSG00000230065,,,
ENSG00000258438,OR11K2P,,
ENSG00000223710,CRYGGP,,
ENSG00000228876,,,
ENSG00000176312,OR4H12P,,
ENSG00000248739,,,
ENSG00000248748,MTND5P9,,
ENSG00000258564,OR4N1P,,
ENSG00000198948,MFAP3L,ENSMUSG00000031647,Mfap3l
ENSG00000228304,OR4K6P,,
ENSG00000258541,OR4K4P,,
ENSG00000259016,,,
ENSG00000214533,KRT18P33,,
ENSG00000285467,DHRS4L1,,
ENSG00000290855,,,
ENSG00000232991,GACAT1,,
ENSG00000129535,NRL,ENSMUSG00000040632,Nrl
ENSG00000227497,PABPC1P6,,
ENSG00000296609,,,
ENSG00000283121,,,
ENSG00000021355,SERPINB1,ENSMUSG00000079049,Serpinb1c
ENSG00000021355,SERPINB1,ENSMUSG00000051029,Serpinb1b
ENSG00000021355,SERPINB1,ENSMUSG00000044734,Serpinb1a
ENSG00000296641,,,
ENSG00000279307,NDUFAF2P1,,
ENSG00000283100,SIRT2,,
ENSG00000289354,,,
ENSG00000296685,,,
ENSG00000296712,,,
ENSG00000296729,,,
ENSG00000282172,IGKV5-2,,
ENSG00000296735,,,
ENSG00000167874,TMEM88,ENSMUSG00000045377,Tmem88
ENSG00000282050,IGKV7-3,,
ENSG00000296744,,,
ENSG00000282699,PGBD4P5,,
ENSG00000282448,IGKV2-4,,
ENSG00000296764,,,
ENSG00000091436,MAP3K20,ENSMUSG00000004085,Map3k20
ENSG00000266750,MIR4645,,
ENSG00000232999,,,
ENSG00000282801,IGKV1-5,,
ENSG00000296807,,,
ENSG00000289861,,,
ENSG00000113580,NR3C1,ENSMUSG00000024431,Nr3c1
ENSG00000124570,SERPINB6,ENSMUSG00000042842,Serpinb6b
ENSG00000124570,SERPINB6,ENSMUSG00000052180,Serpinb6c
ENSG00000124570,SERPINB6,ENSMUSG00000060147,Serpinb6a
ENSG00000124570,SERPINB6,ENSMUSG00000047889,Serpinb6d
ENSG00000124570,SERPINB6,ENSMUSG00000069248,Serpinb6e
ENSG00000247400,DNAJC3-DT,,
ENSG00000282163,IGKV1-6,,
ENSG00000182224,CYB5D1,ENSMUSG00000044795,Cyb5d1
ENSG00000282310,IGKV3-7,,
ENSG00000283113,IGKV1-8,,
ENSG00000282758,IGKV1-9,,
ENSG00000282248,IGKV2-10,,
ENSG00000296879,,,
ENSG00000282823,IGKV3-11,,
ENSG00000296896,,,
ENSG00000229483,LINC00362,,
ENSG00000100889,PCK2,ENSMUSG00000040618,Pck2
ENSG00000282694,IGKV1-12,,
ENSG00000109466,KLHL2,ENSMUSG00000031605,Klhl2
ENSG00000296930,,,
ENSG00000280046,,,
ENSG00000282603,IGKV1-13,,
ENSG00000296995,,,
ENSG00000282251,IGKV2-14,,
ENSG00000282447,IGKV3-15,,
ENSG00000252835,SCARNA21,,
ENSG00000236105,PRELID3BP10,,
ENSG00000262619,LINC00621,,
ENSG00000282282,IGKV1-16,,
ENSG00000270997,,,
ENSG00000262730,,,
ENSG00000059378,PARP12,ENSMUSG00000038507,Parp12
ENSG00000100154,TTC28,ENSMUSG00000033209,Ttc28
ENSG00000281978,IGKV1-17,,
ENSG00000170043,TRAPPC1,ENSMUSG00000049299,Trappc1
ENSG00000282200,IGKV2-18,,
ENSG00000297025,,,
ENSG00000282244,IGKV2-19,,
ENSG00000297033,,,
ENSG00000282402,IGKV3-20,,
ENSG00000297050,,,
ENSG00000297084,,,
ENSG00000297110,,,
ENSG00000297158,,,
ENSG00000231882,F10-AS1,,
ENSG00000280734,LINC01232,,
ENSG00000282210,IGKV6-21,,
ENSG00000282762,IGKV1-22,,
ENSG00000282093,IGKV2-23,,
ENSG00000282671,IGKV2-24,,
ENSG00000282062,IGKV3-25,,
ENSG00000148688,RPP30,ENSMUSG00000024800,Rpp30
ENSG00000282622,IGKV2-26,,
ENSG00000282000,,,
ENSG00000282666,IGKV1-27,,
ENSG00000110047,EHD1,ENSMUSG00000024772,Ehd1
ENSG00000282025,IGKV2-28,,
ENSG00000297191,,,
ENSG00000297198,,,
ENSG00000282635,IGKV2-29,,
ENSG00000297213,,,
ENSG00000281933,IGKV2-30,,
ENSG00000297226,,,
ENSG00000234854,LINC00676,,
ENSG00000282743,IGKV3-31,,
ENSG00000282571,IGKV1-32,,
ENSG00000282811,IGKV1-33,,
ENSG00000297284,,,
ENSG00000297365,,,
ENSG00000278238,CKAP2-DT,,
ENSG00000297399,,,
ENSG00000282149,IGKV3-34,,
ENSG00000282157,IGKV1-35,,
ENSG00000282646,IGKV2-36,,
ENSG00000221803,SNORD23,ENSMUSG00000080478,Snord23
ENSG00000282394,IGKV1-37,,
ENSG00000178935,ZNF552,ENSMUSG00000000103,Zfy2
ENSG00000178935,ZNF552,ENSMUSG00000053211,Zfy1
ENSG00000297413,,,
ENSG00000282387,IGKV2-38,,
ENSG00000282120,IGKV1-39,,
ENSG00000170037,CNTROB,ENSMUSG00000032782,Cntrob
ENSG00000293659,,,
ENSG00000297447,,,
ENSG00000297450,,,
ENSG00000297451,,,
ENSG00000268750,,,
ENSG00000282182,IGKV2-40,,
ENSG00000276950,GSTT4,ENSMUSG00000009093,Gstt4
ENSG00000288765,,,
ENSG00000297463,,,
ENSG00000297468,,,
ENSG00000297493,,,
ENSG00000297523,,,
ENSG00000288768,,,
ENSG00000184459,BPIFC,ENSMUSG00000050108,Bpifc
ENSG00000269343,ZNF587B,ENSMUSG00000000103,Zfy2
ENSG00000269343,ZNF587B,ENSMUSG00000053211,Zfy1
ENSG00000297549,,,
ENSG00000297556,,,
ENSG00000289594,,,
ENSG00000225083,GRTP1-AS1,,
ENSG00000297625,,,
ENSG00000269304,FKBP1AP1,,
ENSG00000229723,LINC01054,,
ENSG00000198466,ZNF587,,
ENSG00000297638,,,
ENSG00000255874,PRECSIT,,
ENSG00000100379,KCTD17,ENSMUSG00000033287,Kctd17
ENSG00000297709,,,
ENSG00000289475,,,
ENSG00000297783,,,
ENSG00000297807,,,
ENSG00000229792,LINC00399,,
ENSG00000297874,,,
ENSG00000269867,,,
ENSG00000297897,,,
ENSG00000269476,,,
ENSG00000227911,LINC02344,,
ENSG00000277448,LINC02338,,
ENSG00000297914,,,
ENSG00000173480,ZNF417,,
ENSG00000297916,,,
ENSG00000297922,,,
ENSG00000297942,,,
ENSG00000297973,,,
ENSG00000233613,DCUN1D2-AS,,
ENSG00000230386,,,
ENSG00000233532,LINC00460,,
ENSG00000241837,ATP5PO,ENSMUSG00000022956,Atp5po
ENSG00000155893,PXYLP1,ENSMUSG00000043587,Pxylp1
ENSG00000128567,PODXL,ENSMUSG00000025608,Podxl
ENSG00000152454,ZNF256,ENSMUSG00000000103,Zfy2
ENSG00000152454,ZNF256,ENSMUSG00000053211,Zfy1
ENSG00000298007,,,
ENSG00000230835,,,
ENSG00000283926,MIR192,ENSMUSG00000065523,Mir192
ENSG00000284155,MIR194-2,,
ENSG00000274986,MIR6750,,
ENSG00000274314,MIR6749,,
ENSG00000298024,,,
ENSG00000298037,,,
ENSG00000068971,PPP2R5B,ENSMUSG00000024777,Ppp2r5b
ENSG00000285060,RPS2P6,,
ENSG00000260094,LINC00564,,
ENSG00000285389,,,
ENSG00000298057,,,
ENSG00000226722,LINC00424,,
ENSG00000243234,,,
ENSG00000298072,,,
ENSG00000177025,C19orf18,ENSMUSG00000030385,2900092C05Rik
ENSG00000298088,,,
ENSG00000260537,,,
ENSG00000298145,,,
ENSG00000298148,,,
ENSG00000224429,LINC00539,,
ENSG00000065243,PKN2,ENSMUSG00000004591,Pkn2
ENSG00000284394,MIR4750,,
ENSG00000104951,IL4I1,ENSMUSG00000074141,Il4i1
ENSG00000151729,SLC25A4,ENSMUSG00000031633,Slc25a4
ENSG00000168872,DDX19A,ENSMUSG00000015023,Ddx19a
ENSG00000288649,ACTL10,ENSMUSG00000078129,Actl10
ENSG00000214200,TPM3P2,,
ENSG00000228958,PIGPP3,,
ENSG00000229853,,,
ENSG00000255438,,,
ENSG00000298154,,,
ENSG00000238950,RNU7-173P,ENSMUSG00000088970,Rnu7-ps3
ENSG00000215448,SRMP1,,
ENSG00000251770,RNA5SP486,,
ENSG00000238785,RNU7-92P,ENSMUSG00000088970,Rnu7-ps3
ENSG00000298164,,,
ENSG00000289688,,,
ENSG00000124181,PLCG1,ENSMUSG00000016933,Plcg1
ENSG00000223430,,,
ENSG00000248396,TOMM22P4,,
ENSG00000251482,AKIRIN2P1,,
ENSG00000298166,,,
ENSG00000226479,TMEM185B,ENSMUSG00000098923,Tmem185b
ENSG00000250042,LINC02514,,
ENSG00000298172,,,
ENSG00000250252,LINC02430,,
ENSG00000180152,XIAPP3,,
ENSG00000078114,NEBL,ENSMUSG00000053702,Nebl
ENSG00000230158,MTND1P28,,
ENSG00000293265,,,
ENSG00000250547,,,
ENSG00000229104,YY1P2,,
ENSG00000248913,PHB1P14,,
ENSG00000250475,RPL6P11,,
ENSG00000128165,ADM2,ENSMUSG00000054136,Adm2
ENSG00000226928,RPS14P4,,
ENSG00000235128,,,
ENSG00000164031,DNAJB14,ENSMUSG00000074212,Dnajb14
ENSG00000149735,GPHA2,ENSMUSG00000024784,Gpha2
ENSG00000068781,STON1-GTF2A1L,,
ENSG00000298177,,,
ENSG00000298184,,,
ENSG00000289860,,,
ENSG00000298199,,,
ENSG00000290911,,,
ENSG00000100253,MIOX,ENSMUSG00000022613,Miox
ENSG00000168070,MAJIN,ENSMUSG00000024786,Majin
ENSG00000237466,MTCO3P41,,
ENSG00000231923,,,
ENSG00000100897,DCAF11,ENSMUSG00000022214,Dcaf11
ENSG00000126870,DYNC2I1,ENSMUSG00000042050,Dync2i1
ENSG00000298233,,,
ENSG00000298242,,,
ENSG00000287923,,,
ENSG00000291739,,,
ENSG00000291737,ZNF558,,
ENSG00000298325,,,
ENSG00000298330,,,
ENSG00000291741,,,
ENSG00000298332,,,
ENSG00000291743,MBD3L1,,
ENSG00000291742,,,
ENSG00000298343,,,
ENSG00000291736,BOLA3P2,,
ENSG00000298419,,,
ENSG00000291740,OR1M4P,,
ENSG00000291738,MUC16,,
ENSG00000244294,RN7SL740P,,
ENSG00000298428,,,
ENSG00000310022,,,
ENSG00000298439,,,
ENSG00000298443,,,
ENSG00000298451,,,
ENSG00000227336,LINC00434,,
ENSG00000278932,,,
ENSG00000298468,,,
ENSG00000298494,,,
ENSG00000287159,,,
ENSG00000120664,SPART-AS1,,
ENSG00000168062,BATF2,ENSMUSG00000039699,Batf2
ENSG00000229437,LINC00366,,
ENSG00000262492,,,
ENSG00000213465,ARL2,ENSMUSG00000024944,Arl2
ENSG00000132518,GUCY2D,ENSMUSG00000020890,Gucy2e
ENSG00000230223,ATXN8OS,,
ENSG00000298544,,,
ENSG00000286746,,,
ENSG00000298559,,,
ENSG00000298613,,,
ENSG00000298635,,,
ENSG00000228669,LINC00448,,
ENSG00000279174,,,
ENSG00000150760,DOCK1,ENSMUSG00000058325,Dock1
ENSG00000179593,ALOX15B,ENSMUSG00000020891,Alox8
ENSG00000226960,MTCO1P21,,
ENSG00000234080,,,
ENSG00000285409,,,
ENSG00000117528,ABCD3,ENSMUSG00000028127,Abcd3
ENSG00000240792,,,
ENSG00000237501,MMACHCP1,,
ENSG00000249943,,,
ENSG00000248694,,,
ENSG00000224405,LINC00572,,
ENSG00000278851,MIR6879,,
ENSG00000250997,,,
ENSG00000270775,EEF1A1P18,,
ENSG00000248880,ICE2P1,,
ENSG00000244024,LARP7P4,,
ENSG00000272695,GAS6-DT,,
ENSG00000171219,CDC42BPG,ENSMUSG00000024769,Cdc42bpg
ENSG00000248601,,,
ENSG00000133606,MKRN1,ENSMUSG00000029922,Mkrn1
ENSG00000075420,FNDC3B,ENSMUSG00000039286,Fndc3b
ENSG00000171509,RXFP1,ENSMUSG00000034009,Rxfp1
ENSG00000226921,LINC00454,,
ENSG00000310045,,,
ENSG00000279718,SNX18P12,,
ENSG00000310061,,,
ENSG00000279208,,,
ENSG00000269179,,,
ENSG00000293062,,,
ENSG00000283842,MIR4751,,
ENSG00000161640,SIGLEC11,ENSMUSG00000030468,Siglecg
ENSG00000279864,NCOR1P4,,
ENSG00000309615,,,
ENSG00000279211,,,
ENSG00000309577,,,
ENSG00000275631,U1,,
ENSG00000234883,MIR155HG,,
ENSG00000100241,SBF1,ENSMUSG00000036529,Sbf1
ENSG00000271564,LINC02333,,
ENSG00000298702,,,
ENSG00000237699,,,
ENSG00000301524,,,
ENSG00000283904,MIR155,ENSMUSG00000065397,Mir155
ENSG00000298722,,,
ENSG00000260583,,,
ENSG00000285710,,,
ENSG00000298745,,,
ENSG00000154719,MRPL39,ENSMUSG00000022889,Mrpl39
ENSG00000235875,ARHGEF7-AS2,,
ENSG00000157350,ST3GAL2,ENSMUSG00000031749,St3gal2
ENSG00000298786,,,
ENSG00000225870,LINC00368,,
ENSG00000298822,,,
ENSG00000287876,,,
ENSG00000244041,LINC01011,,
ENSG00000298846,,,
ENSG00000298851,,,
ENSG00000298882,,,
ENSG00000298898,,,
ENSG00000298914,,,
ENSG00000271361,HTATSF1P2,,
ENSG00000234384,LINC01049,,
ENSG00000288612,,,
ENSG00000274855,,,
ENSG00000232654,FAM136BP,,
ENSG00000198142,SOWAHC,ENSMUSG00000098188,Sowahc
ENSG00000299115,,,
ENSG00000217707,SERPINB8P1,,
ENSG00000299179,,,
ENSG00000226250,LINC00408,,
ENSG00000222248,RNA5SP201,,
ENSG00000216819,TUBB2BP1,,
ENSG00000071051,NCK2,ENSMUSG00000066877,Nck2
ENSG00000272664,OR51C4P,,
ENSG00000202050,RNU6-391P,,
ENSG00000271602,KRT8P49,,
ENSG00000112293,GPLD1,ENSMUSG00000021340,Gpld1
ENSG00000272559,OR51F3P,,
ENSG00000299208,,,
ENSG00000273051,OR51F4P,,
ENSG00000231358,,,
ENSG00000201980,SNORA62,,
ENSG00000299254,,,
ENSG00000176951,OR51N1P,,
ENSG00000231070,OR52Y1P,,
ENSG00000299266,,,
ENSG00000279270,OR52R1,ENSMUSG00000073959,Or52r1c
ENSG00000279270,OR52R1,ENSMUSG00000062142,Or52r1
ENSG00000279270,OR52R1,ENSMUSG00000073961,Or52r1b
ENSG00000278156,TSC22D1-AS1,,
ENSG00000197023,OR51A6P,,
ENSG00000278870,OR51G1,ENSMUSG00000045792,Or51g1
ENSG00000227023,OR51A3P,,
ENSG00000205496,OR51A2,,
ENSG00000282905,NFKBIB,,
ENSG00000225003,OR51A5P,,
ENSG00000224300,OR51P1P,,
ENSG00000230261,OR52J2P,,
ENSG00000205495,OR52J3,ENSMUSG00000073956,Or52j3
ENSG00000176787,OR52E2,ENSMUSG00000051362,Or52e2
ENSG00000273085,OR52E1,,
ENSG00000237354,OR52S1P,,
ENSG00000226157,OR52E3P,,
ENSG00000221125,U3,,
ENSG00000299274,,,
ENSG00000203560,OR52J1P,,
ENSG00000236897,,,
ENSG00000234377,OBI1-AS1,,
ENSG00000285498,,,
ENSG00000221031,,,
ENSG00000244734,HBB,,
ENSG00000105053,VRK3,ENSMUSG00000002205,Vrk3
ENSG00000227291,,,
ENSG00000260111,,,
ENSG00000232992,AHCYP4,,
ENSG00000240043,RPS27P26,,
ENSG00000200153,RNU6-23P,,
ENSG00000233248,MTND6P9,,
ENSG00000234946,SDHCP3,,
ENSG00000227653,ISCA1P6,,
ENSG00000157353,FCSK,ENSMUSG00000033703,Fcsk
ENSG00000188883,KLRG2,ENSMUSG00000071537,Klrg2
ENSG00000238133,MAP3K20-AS1,,
ENSG00000229360,PPP1R2P5,,
ENSG00000228551,SNRPGP9,,
ENSG00000271723,MROH7-TTC4,,
ENSG00000127955,GNAI1,ENSMUSG00000057614,Gnai1
ENSG00000157856,DRC1,ENSMUSG00000073102,Drc1
ENSG00000223609,HBD,,
ENSG00000275011,ALOXE3P1,,
ENSG00000179477,ALOX12B,ENSMUSG00000032807,Alox12b
ENSG00000283099,CCER2,,
ENSG00000276527,,,
ENSG00000296604,,,
ENSG00000288115,,,
ENSG00000237731,RNGTTP1,,
ENSG00000228861,RPL23AP12,,
ENSG00000297893,,,
ENSG00000288216,SLC5A11,,
ENSG00000238141,BRWD1-AS1,,
ENSG00000299308,,,
ENSG00000283104,SARS2,,
ENSG00000298029,,,
ENSG00000298046,,,
ENSG00000299323,,,
ENSG00000299334,,,
ENSG00000182093,GET1,ENSMUSG00000023147,Get1
ENSG00000299362,,,
ENSG00000299377,,,
ENSG00000299383,,,
ENSG00000299388,,,
ENSG00000299584,,,
ENSG00000283554,LINC02341,,
ENSG00000291041,,,
ENSG00000284931,,,
ENSG00000196565,HBG2,,
ENSG00000236167,GAPDHP57,,
ENSG00000235232,MRPS18BP2,,
ENSG00000172889,EGFL7,ENSMUSG00000026921,Egfl7
ENSG00000147003,CLTRN,ENSMUSG00000015401,Cltrn
ENSG00000264005,MIR4314,,
ENSG00000071073,MGAT4A,ENSMUSG00000026110,Mgat4a
ENSG00000179111,HES7,ENSMUSG00000023781,Hes7
ENSG00000239920,,,
ENSG00000213931,HBE1,ENSMUSG00000052187,Hbb-y
ENSG00000147403,RPL10,,
ENSG00000299637,,,
ENSG00000287376,,,
ENSG00000299657,,,
ENSG00000124208,PEDS1-UBE2V1,,
ENSG00000284117,MIR6883,,
ENSG00000263620,,,
